Provider_CCN,is_matched_hospital,Entity_Name,State,Individuals_Affected,Breach_Year,Main_Breach_Type,Main_Location,Business_Associate_Involved
,False,"SOUTHCOAST MEDICAL GROUP, LLC",GA,450860.0,2023,Hacking/IT Incident,Network Server,No
,False,"SYSINFORMATION HEALTHCARE SERVICES, LLC",TX,537987.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"UNITED HEALTHCARE SERVICES, INC. SINGLE AFFILIATED COVERED ENTITY",CT,527.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"BAESMAN GROUP, INC.",OH,1170094.0,2023,Hacking/IT Incident,Network Server,Yes
,False,BLUE CROSS BLUE SHIELD OF ARIZONA,AZ,47485.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"TAG URGENT CARE SUPPORT SERVICES, LLC",NY,516985.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"ASPEN DENTAL MANAGEMENT, INC.",NY,62183.0,2023,Hacking/IT Incident,Network Server,Yes
,False,UOFL HEALTH,KY,8175.0,2023,Hacking/IT Incident,Network Server,No
,False,"ADVANCED REPRODUCTIVE HEALTH CENTER LTD., D/B/A CHICAGO IVF",IL,2603.0,2023,Hacking/IT Incident,Network Server,Yes
,False,ILLINOIS DEPARTMENT OF PUBLIC HEALTH,IL,126000.0,2023,Hacking/IT Incident,Network Server,No
,False,"PRIVIA MEDICAL GROUP OF GEORGIA, LLC",GA,212789.0,2023,Hacking/IT Incident,Network Server,Yes
,False,ABSOLUTE DENTAL SERVICES,NC,10037.0,2023,Hacking/IT Incident,Email,Yes
,False,HEALTH CARE SERVICE CORPORATION,IL,220913.0,2023,Hacking/IT Incident,Network Server,Yes
,False,THE UNIVERSITY OF MASSACHUSETTS CHAN MEDICAL SCHOOL,MA,135394.0,2023,Hacking/IT Incident,Network Server,Yes
370034,True,MCALESTER REGIONAL HEALTH CENTER,OK,37731.0,2023,Hacking/IT Incident,Network Server,No
,False,VECINO HEALTH CENTERS,TX,1339.0,2023,Hacking/IT Incident,Network Server,No
,False,SERCO INC. GROUP HEALTH PLAN,VA,10140.0,2023,Hacking/IT Incident,Network Server,Yes
,False,PRIME THERAPEUTICS LLC,MN,6050.0,2023,Hacking/IT Incident,Network Server,Yes
,False,MILAN EYE CENTER,GA,67336.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"IEC GROUP, INC. DBA AMERIBEN",ID,74884.0,2023,Unauthorized Access/Disclosure,Email,Yes
,False,DETROIT CENTRAL CITY COMMUNITY MENTAL HEALTH,MI,1412.0,2023,Hacking/IT Incident,Email,No
,False,DATA MEDIA ASSOCIATES,GA,100644.0,2023,Hacking/IT Incident,Network Server,Yes
,False,ASSOCIATES IN PEDIATRIC DENTISTRY,LA,9556.0,2023,Hacking/IT Incident,Email,No
,False,"PURFOODS, LLC",IA,1289643.0,2023,Hacking/IT Incident,Network Server,No
,False,"O'NEIL DIGITAL SOLUTIONS, LLC",CA,1722.0,2023,Unauthorized Access/Disclosure,Paper Records,Yes
,False,TTEC HEALTHCARE SOLUTIONS,CO,2953.0,2023,Unauthorized Access/Disclosure,Network Server,Yes
,False,"ENZO CLINICAL LABS, INC.",NY,1700.0,2023,Hacking/IT Incident,Network Server,No
150056,True,INDIANA UNIVERSITY HEALTH,IN,1191.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"MOUNTAIN VIEW FAMILY PRACTICE, PC",MA,5139.0,2023,Hacking/IT Incident,Network Server,No
250004,True,"NORTH MISSISSIPPI MEDICAL CENTER, INC.",MS,950.0,2023,Hacking/IT Incident,Email,No
,False,BLOOM HEALTH CENTERS,MD,1545.0,2023,Hacking/IT Incident,Email,No
,False,"GEORGIA HAND, SHOULDER & ELBOW, PC",GA,20498.0,2023,Hacking/IT Incident,Email,No
,False,"MEDMINDER SYSTEMS, INC.",MA,12146.0,2023,Hacking/IT Incident,Network Server,No
,False,BIENVILLE ORTHOPAEDIC SPECIALISTS LLC,MS,242986.0,2023,Hacking/IT Incident,Network Server,No
,False,DELTA DENTAL OF CALIFORNIA,CA,7056189.0,2023,Hacking/IT Incident,Network Server,No
,False,AMERITA,KS,219707.0,2023,Hacking/IT Incident,Network Server,No
,False,ROSEMAN UNIVERSITY OF HEALTH SCIENCES,NV,4622.0,2023,Hacking/IT Incident,Network Server,No
,False,RYDERS HEALTH MANAGEMENT LLC,CT,7252.0,2023,Hacking/IT Incident,Network Server,No
,False,"UNITED HEALTHCARE SERVICES, INC. SINGLE AFFILIATED COVERED ENTITY",CT,315915.0,2023,Unauthorized Access/Disclosure,Network Server,No
,False,COOS HEALTH & WELLNESS,OR,22115.0,2023,Hacking/IT Incident,Network Server,No
,False,LABORATORY CORPORATION OF AMERICA HOLDINGS DBA LABCORP,NC,1431.0,2023,Unauthorized Access/Disclosure,Paper Records,No
,False,SUTTER NORTH SURGERY CENTER,CA,861.0,2023,Hacking/IT Incident,Network Server,Yes
,False,PHARM-PACC CORPORATION,FL,3749.0,2023,Hacking/IT Incident,Network Server,Yes
,False,VA DEPARTMENT OF MEDICAL ASSISTANCE SERVICES,VA,928.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"NUANCE COMMUNICATIONS, INC.",MA,1225054.0,2023,Hacking/IT Incident,Network Server,Yes
050067,True,OAK VALLEY HOSPITAL DISTRICT,CA,284629.0,2023,Hacking/IT Incident,Network Server,No
,False,"TEMPLE UNIVERSITY HEALTH SYSTEM,INC.",PA,431563.0,2023,Hacking/IT Incident,Network Server,Yes
,False,ADVOCATES FOR A HEALTHY COMMUNITY INC DBA JORDAN VALLEY COMMUNITY HEALTH CENTER,MO,2502.0,2023,Unauthorized Access/Disclosure,Electronic Medical Record (EMR),No
,False,"FOUNDER PROJECT RX, INC.",TX,30836.0,2023,Hacking/IT Incident,Email,No
,False,PEACH STATE HEALTH PLAN,GA,1246.0,2023,Hacking/IT Incident,Network Server,Yes
,False,OMNICELL SPECIALTY PHARMACY SERVICES (OSPS),TX,661.0,2023,Hacking/IT Incident,Email,Yes
,False,"ERLANGER HEALTH, INC.",TN,2753.0,2023,Hacking/IT Incident,Network Server,Yes
,False,VIRGINIA DEPARTMENT OF MEDICAL ASSISTANCE SERVICES,VA,1229333.0,2023,Hacking/IT Incident,Network Server,Yes
,False,ELEVATE PATIENT FINANCIAL SOLUTIONS,TX,5364.0,2023,Unauthorized Access/Disclosure,Paper Records,Yes
,False,"ARKANSAS TOTAL CARE, INC.",AR,578.0,2023,Hacking/IT Incident,Network Server,Yes
,False,LAKEVIEW CLINIC,MN,624.0,2023,Unauthorized Access/Disclosure,Email,No
,False,WELLSTAR HEALTH SYSTEM,GA,779.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"NAVVIS & COMPANY, LLC",MO,2824726.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"ORTHOALASKA, LLC",AK,176203.0,2023,Hacking/IT Incident,Network Server,No
,False,"ALLEGHENY COUNTY, PENNSYLVANIA",PA,1505.0,2023,Hacking/IT Incident,Network Server,Yes
150056,True,INDIANA UNIVERSITY HEALTH,IN,4194.0,2023,Hacking/IT Incident,Network Server,Yes
,False,CLOVER HEALTH LLC,NJ,2834.0,2023,Unauthorized Access/Disclosure,Network Server,No
,False,"HEALTH FIRST, INC.",FL,14171.0,2023,Hacking/IT Incident,Email,No
,False,BLUE CROSS BLUE SHIELD OF TEXAS,IL,3708.0,2023,Unauthorized Access/Disclosure,Paper Records,Yes
,False,COOK COUNTY HEALTH AND HOSPITALS SYSTEM,IL,1248546.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"TANGOE, INC.",IN,4765.0,2023,Hacking/IT Incident,Network Server,No
,False,RIVERDALE MENTAL HEALTH D/B/A MOSAIC MENTAL HEALTH,NY,7281.0,2023,Hacking/IT Incident,Network Server,No
,False,"HOSPICE OF THE BLUEGRASS, INC. DBA BLUEGRASS CARE NAVIGATORS",KY,7664.0,2023,Hacking/IT Incident,Email,No
,False,"AIDS ALABAMA, INC.",AL,1922.0,2023,Hacking/IT Incident,Network Server,No
140251,True,COMMUNITY FIRST MEDICAL CENTER,IL,216047.0,2023,Hacking/IT Incident,Network Server,No
,False,"ENTERTAINMENT COMMUNITY FUND, DBA ACTORS FUND HOME",NJ,1110.0,2023,Hacking/IT Incident,Network Server,No
,False,"ACADIA HEALTH, LLC D/B/A JUST KIDS DENTAL",AL,129463.0,2023,Hacking/IT Incident,Network Server,No
,False,"ARIETIS HEALTH, LLC",FL,1975066.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"PROSPECT MEDICAL HOLDINGS, INC.",CA,1309096.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"PIEDMONT HEALTHCARE, INC.",GA,895.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"H3- HOPE, HEALING, HEALTH INC.",MI,1586.0,2023,Hacking/IT Incident,Email,No
,False,"PHYSIO LOGIC MEDICINE, PC",NY,1280.0,2023,Hacking/IT Incident,Network Server,No
,False,VALLEY MOUNTAIN REGIONAL CENTER,CA,126679.0,2023,Hacking/IT Incident,Network Server,Yes
,False,GILLETTE CHILDREN'S SPECIALTY HEALTHCARE,MN,542.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"PHYSIO LOGIC CHIROPRACTIC AND PHYSICAL THERAPY, PLLC AND DR. PATTY DIBLASIO, PC",NY,9580.0,2023,Hacking/IT Incident,Network Server,No
031319,True,MT. GRAHAM REGIONAL MEDICAL CENTER,AZ,35688.0,2023,Hacking/IT Incident,Network Server,No
,False,"GEORGIA NORTHSIDE EAR, NOSE, AND THROAT, LLC.",TX,37774.0,2023,Hacking/IT Incident,Email,No
,False,GREATER DALLAS HEALTHCARE ENTERPRISES,TX,143833.0,2023,Hacking/IT Incident,Email,No
,False,SOUTH FLORIDA BEHAVIORAL HEALTH NETWORK DBA THRIVING MIND SOUTH FLORIDA,FL,258126.0,2023,Hacking/IT Incident,Network Server,Yes
,False,INTERNATIONAL BUSINESS MACHINES CORPORATION,NY,630755.0,2023,Unauthorized Access/Disclosure,Other (Cloud/Portable Media),Yes
,False,BORGFELD DENTAL CENTER PLLC DBA HENWOOD FAMILY DENTISTRY,TX,7300.0,2023,Hacking/IT Incident,Network Server,No
,False,WALMART ASSOCIATES HEALTH AND WELFARE PLAN,AR,85952.0,2023,Hacking/IT Incident,Network Server,Yes
,False,REGION 4 SOUTH MENTAL HEALTH CONSORTIUM,MN,677.0,2023,Hacking/IT Incident,Network Server,No
,False,RESPONSIVE CARE SOLUTIONS,FL,5200.0,2023,Unauthorized Access/Disclosure,Paper Records,Yes
,False,CARLE HEALTH,IL,679.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"NEUROVATIVE DIAGNOSTICS, LLC",TX,1599.0,2023,Unauthorized Access/Disclosure,Email,No
,False,BROOKLYN PREMIER ORTHOPEDICS,NY,48459.0,2023,Hacking/IT Incident,Network Server,No
,False,FELLOWSHIP VILLAGE,NJ,501.0,2023,Hacking/IT Incident,Network Server,No
,False,DATA MEDIA ASSOCIATES,GA,2035.0,2023,Unauthorized Access/Disclosure,Paper Records,Yes
,False,NASCO,GA,1744655.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"BHS PHYSICIAN NETWORK, INC.",TX,1857.0,2023,Hacking/IT Incident,Email,No
,False,"WESTAT, INC.",MD,51513.0,2023,Hacking/IT Incident,Network Server,Yes
,False,ATLAS HEALTHCARE GROUP,CT,10831.0,2023,Hacking/IT Incident,Network Server,No
,False,PACIFIC CLEAR VISION INSTITUTE,OR,626.0,2023,Unauthorized Access/Disclosure,Email,No
,False,PEERSTAR LLC,PA,11438.0,2023,Hacking/IT Incident,Network Server,No
,False,HELPING THE AGING NEEDY AND DISABLED INC,TX,628.0,2023,Hacking/IT Incident,Email,No
,False,BHI ENERGY HEALTH AND WELFARE BENEFITS PLAN,MA,4049.0,2023,Hacking/IT Incident,Network Server,No
,False,"SINGING RIVER HEALTH SYSTEM AND ITS WHOLLY OWNED SUBSIDIARY, SINGING RIVER GULFPORT",MS,895204.0,2023,Hacking/IT Incident,Network Server,No
,False,OSCAR INSURANCE COMPANY OF FLORIDA,NY,1399.0,2023,Hacking/IT Incident,Network Server,No
,False,NAPA INTEGRATED MEDICINE PC,CA,600.0,2023,Theft,Physical Device (Workstation/Laptop),Yes
,False,"HOSPITAL & MEDICAL FOUNDATION OF PARIS, INC D/B/A HORIZON HEALTH",IL,16598.0,2023,Hacking/IT Incident,Network Server,Yes
,False,COUNSELING AND RECOVERY SERVICES OF OKLAHOMA,OK,3365.0,2023,Hacking/IT Incident,Email,No
,False,RADIUS GLOBAL SOLUTIONS,PA,135742.0,2023,Hacking/IT Incident,Network Server,Yes
,False,LA RED HEALTH CENTER,DE,39759.0,2023,Hacking/IT Incident,Network Server,No
,False,MORRISON CHILD AND FAMILY SERVICES,OR,2044.0,2023,Hacking/IT Incident,Network Server,No
,False,MCLAREN HEALTH CARE,MI,2103881.0,2023,Hacking/IT Incident,Network Server,No
,False,CITY OF PHILADELPHIA,PA,6107.0,2023,Hacking/IT Incident,Email,No
,False,DAKOTA EYE INSTITUTE,ND,107143.0,2023,Hacking/IT Incident,Network Server,No
230046,True,UNIVERSITY OF MICHIGAN,MI,61033.0,2023,Hacking/IT Incident,Network Server,No
,False,ELEHEALTH,LA,2187.0,2023,Unauthorized Access/Disclosure,Paper Records,Yes
,False,"MNGI DIGESTIVE HEALTH, PA",MN,767670.0,2023,Hacking/IT Incident,Network Server,No
,False,LCS FINANCIAL SERVICES,CO,768.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"EDWARD C. TAYLOR, PHD",FL,6684.0,2023,Hacking/IT Incident,Network Server,No
,False,"FREDERICKSBURG FOOT & ANKLE CENTER, PLC",VA,14912.0,2023,Hacking/IT Incident,Network Server,No
,False,HOSPITAL SISTERS HEALTH SYSTEM,IL,500.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"GREATER ROCHESTER INDEPENDENT PRACTICE ASSOCIATION, INC.",NY,279156.0,2023,Hacking/IT Incident,Network Server,No
,False,WESTERN WASHINGTON MEDICAL GROUP,MS,350863.0,2023,Hacking/IT Incident,Network Server,No
,False,"JDA EHEALTH SYSTEMS, INC. D/B/A PARATHON",IL,8099.0,2023,Hacking/IT Incident,Network Server,Yes
,False,CADENCE BANK,MS,13862.0,2023,Hacking/IT Incident,Network Server,Yes
,False,PAUSE PAIN & WELLNESS,MS,777.0,2023,Unauthorized Access/Disclosure,Email,Yes
,False,PEAKMED,CO,27800.0,2023,Hacking/IT Incident,Network Server,No
,False,NORTHERN IOWA THERAPY PC,IA,5112.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"FREDERIKSTED HEALTH CARE, INC.",Unknown,600.0,2023,Hacking/IT Incident,Network Server,No
,False,LONGHORN VILLAGE,TX,1670.0,2023,Hacking/IT Incident,Email,No
,False,"POSTMEDS, INC.",CA,2369026.0,2023,Hacking/IT Incident,Network Server,Yes
,False,MAYO CLINIC,MN,1152.0,2023,Unauthorized Access/Disclosure,Network Server,No
,False,SUTTER HEALTH,CA,845441.0,2023,Hacking/IT Incident,Network Server,Yes
,False,SOUTH AUSTIN HEALTH IMAGING LLC DBA LONGHORN IMAGING CENTER,TX,100643.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"PERRY JOHNSON & ASSOCIATES, INC. DBA PJ&A",NV,9302588.0,2023,Hacking/IT Incident,Network Server,Yes
,False,CATHOLIC CHARITIES OF THE DIOCESE OF ROCKVILLE CENTRE D/B/A CATHOLIC CHARITIES OF LONG ISLAND,NY,13000.0,2023,Hacking/IT Incident,Network Server,No
,False,WACOSA,MN,1380.0,2023,Hacking/IT Incident,Network Server,No
,False,LIFE GENERATIONS HEALTHCARE LLC,CA,5832.0,2023,Hacking/IT Incident,Email,No
,False,"MULKAY CARDIOLOGY CONSULTANTS AT HOLY NAME MEDICAL CENTER, P.C.",NJ,79582.0,2023,Hacking/IT Incident,Network Server,No
,False,REBEKAH CHILDREN’S SERVICES,CA,2033.0,2023,Hacking/IT Incident,Network Server,No
,False,"YOUTH AND SHELTER SERVICES, INC.",IA,13603.0,2023,Hacking/IT Incident,Network Server,No
,False,"WESTAT, INC.",MD,20045.0,2023,Hacking/IT Incident,Network Server,Yes
,False,FINANCIAL ASSET MANAGEMENT SYSTEMS,GA,164796.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"WELLTOK, INC.",CO,14782887.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"PRESTIGE CARE, INC.",WA,116956.0,2023,Hacking/IT Incident,Network Server,No
,False,WYNDEMERE SENIOR CARE LLC,IL,6832.0,2023,Hacking/IT Incident,Network Server,No
,False,HEALTHSOFT LLC,GA,1000.0,2023,Hacking/IT Incident,Network Server,Yes
,False,WELLLIFE NETWORK INC.,NY,43875.0,2023,Hacking/IT Incident,Network Server,No
,False,"PHARMACY GROUP OF MISSISSIPPI, LLC",MS,13129.0,2023,Hacking/IT Incident,Network Server,No
,False,CONFUCIUS PHARMACY,NY,501.0,2023,Hacking/IT Incident,Network Server,No
,False,MANNINGS 8TH AVE INC.,NY,5796.0,2023,Hacking/IT Incident,Network Server,No
,False,BBRX PHARMACY,NY,8786.0,2023,Hacking/IT Incident,Network Server,No
,False,BOOMERANG HEALTHCARE,CA,1204.0,2023,Unauthorized Access/Disclosure,Email,No
,False,MARINER MANAGEMENT GROUP,OH,1756.0,2023,Hacking/IT Incident,Network Server,No
390146,True,WARREN GENERAL HOSPITAL,PA,168921.0,2023,Hacking/IT Incident,Network Server,No
,False,"SOUTHLAND INTEGRATED SERVICES, INC.",CA,7988.0,2023,Hacking/IT Incident,Network Server,No
,False,WOODFORDS FAMILY SERVICES,ME,6691.0,2023,Hacking/IT Incident,Network Server,No
,False,"CBIZ KA CONSULTING SERVICES, LLC",NJ,436198.0,2023,Hacking/IT Incident,Network Server,Yes
,False,SOUTHWEST BEHAVIORAL HEALTH CENTER,UT,17147.0,2023,Hacking/IT Incident,Network Server,No
,False,MEDICAL UNIVERSITY OF SOUTH CAROLINA,SC,1758.0,2023,Unauthorized Access/Disclosure,Network Server,No
,False,"MEDICAL EYE SERVICES, INC.",NY,377931.0,2023,Hacking/IT Incident,Network Server,Yes
,False,MEDICAL COLLEGE OF WISCONSIN,WI,240667.0,2023,Hacking/IT Incident,Network Server,No
,False,INTERNATIONAL PAPER COMPANY GROUP HEALTH AND WELFARE PLAN,TN,78692.0,2023,Hacking/IT Incident,Network Server,Yes
,False,ENDOCRINE AND PSYCHIATRY CENTER,TX,28531.0,2023,Hacking/IT Incident,Network Server,No
,False,WESTSIDE COMMUNITY SERVICES,CA,2484.0,2023,Hacking/IT Incident,Network Server,No
,False,"CARETREE, INC.",IL,15846.0,2023,Hacking/IT Incident,Network Server,Yes
,False,ROCK VALLEY PHYSICAL THERAPY CENTER,IL,2421.0,2023,Unauthorized Access/Disclosure,Email,No
,False,STATE OF MAINE,ME,376504.0,2023,Hacking/IT Incident,Network Server,No
,False,WYOMING COUNTY COMMUNITY HEALTH SYSTEM,NY,26000.0,2023,Hacking/IT Incident,Network Server,No
,False,JACKSONVILLE CHILDREN'S AND MULTISPECIALTY CLINIC,NC,40000.0,2023,Hacking/IT Incident,Network Server,No
,False,"CKF ADDICTION TREATMENT, INC.",KS,501.0,2023,Hacking/IT Incident,Email,No
,False,"COMMUNITY HEALTH NETWORK, INC.",IN,20777.0,2023,Hacking/IT Incident,Email,No
,False,PSYCHIATRY ASSOCIATES OF KANSAS CITY,KS,18255.0,2023,Hacking/IT Incident,Network Server,No
,False,BLUE SHIELD OF CALIFORNIA OR BLUE SHIELD OF CALIFORNIA PROMISE HEALTH PLAN,CA,27832.0,2023,Hacking/IT Incident,Network Server,Yes
,False,CALIFORNIA PHYSICIANS’ SERVICE D/B/A BLUE SHIELD OF CALIFORNIA,CA,636849.0,2023,Hacking/IT Incident,Network Server,Yes
,False,1ST SOURCE BANK,IN,1477.0,2023,Hacking/IT Incident,Network Server,Yes
,False,PROLIANCE SURGEONS,WA,437392.0,2023,Hacking/IT Incident,Network Server,No
,False,"DETROIT CHASSIS, LLC",MI,958.0,2023,Hacking/IT Incident,Network Server,No
,False,"TGI DIRECT, INC.",MI,16113.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"U.S. DRUG MART, INC.",TX,48261.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"BERRY, DUNN, MCNEIL & PARKER, LLC",ME,2068426.0,2023,Hacking/IT Incident,Network Server,Yes
,False,COLUMBUS AESTHETIC AND PLASTIC SURGERY,OH,12677.0,2023,Hacking/IT Incident,Network Server,No
,False,"MOLINA HEALTHCARE OF IOWA, INC.",IA,1647.0,2023,Hacking/IT Incident,Email,Yes
,False,"SAISYSTEMS INTERNATIONAL, INC.",CT,10063.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"SIERRA COUNTY DEPARTMENT OF PUBLIC HEALTH, DEPARTMENT OF BEHAVIORAL HEALTH",CA,2463.0,2023,Hacking/IT Incident,Email,No
,False,THE CHARLES LEA CENTER,SC,1250.0,2023,Hacking/IT Incident,Network Server,No
,False,NORTHWEST EYE CARE PROFESSIONALS,OR,950.0,2023,Hacking/IT Incident,Network Server,No
,False,"EAST RIVER MEDICAL IMAGING, PC",NY,605809.0,2023,Hacking/IT Incident,Network Server,No
,False,MORRISON COMMUNITY HOSPITAL DISTRICT,IL,122488.0,2023,Hacking/IT Incident,Network Server,No
144043,True,"MONTROSE BEHAVIORAL HEALTH HOSPITAL, INC.",IL,597.0,2023,Hacking/IT Incident,Email,No
,False,OAK STREET HEALTH,IL,3169.0,2023,Unauthorized Access/Disclosure,Paper Records,Yes
,False,"EQUALITY HEALTH, LLC",AZ,9240.0,2023,Hacking/IT Incident,Email,No
,False,INLINE PLASTICS CORP.,CT,4853.0,2023,Hacking/IT Incident,Network Server,No
,False,"FOURSQUARE HEALTHCARE, LTD.",TX,10890.0,2023,Hacking/IT Incident,Network Server,No
,False,"LAKEVIEW HEALTHCARE SYSTEM, LLC",FL,2495.0,2023,Theft,Paper Records,No
,False,COLUMBIA COUNTY CHILD ABUSE ASSESSMENT CENTER DBA THE AMANI CENTER,OR,760.0,2023,Hacking/IT Incident,Email,No
050426,True,WEST ANAHEIM MEDICAL CENTER,CA,1166.0,2023,Hacking/IT Incident,Network Server,Yes
,False,CHESAPEAKE REGIONAL HEALTHCARE,VA,31679.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"COUNTY OF ROCK, WI",WI,10853.0,2023,Hacking/IT Incident,Network Server,No
,False,"FENWAY COMMUNITY HEALTH CENTER, INC.",MA,599.0,2023,Unauthorized Access/Disclosure,Paper Records,Yes
,False,"W.P. MALONE, INC. D/B/A ALLCARE PHARMACY",AR,16341.0,2023,Hacking/IT Incident,Network Server,No
,False,"COMMUNITY HEALTHCARE NETWORK, INC.",NY,500.0,2023,Hacking/IT Incident,Network Server,No
,False,"F&E AVIATION HOLDINGS, INC.",FL,3097.0,2023,Hacking/IT Incident,Network Server,No
,False,"NEUROMUSCULOSKELETAL CENTER OF THE CASCADES, PC",OR,19373.0,2023,Hacking/IT Incident,Email,No
,False,THE CHILDREN’S HOME OF WYOMING CONFERENCE,NY,1111.0,2023,Hacking/IT Incident,Network Server,No
,False,CARDIOVASCULAR CONSULTANTS LTD.,AZ,484000.0,2023,Hacking/IT Incident,Network Server,No
,False,EMS MANAGEMENT AND CONSULTANTS INC.,NC,2654.0,2023,Unauthorized Access/Disclosure,Paper Records,Yes
,False,STRATEGIC MANAGEMENT LLC,MS,1640.0,2023,Hacking/IT Incident,Email,Yes
,False,KY CABINET FOR HEALTH AND FAMILY SERVICES (CHFS),KY,2062.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"PAN-AMERICAN LIFE INSURANCE GROUP, INC.",LA,94807.0,2023,Hacking/IT Incident,Network Server,Yes
,False,LEGGETT & PLATT INCORPORATED EMPLOYEE BENEFIT FUND,MO,1200.0,2023,Hacking/IT Incident,Network Server,Yes
,False,4 OVER LLC GROUP HEALTH PLAN,CA,6491.0,2023,Hacking/IT Incident,Network Server,No
,False,NEUROSURGICAL ASSOCIATES OF NEW JERSEY,NJ,32156.0,2023,Hacking/IT Incident,Email,No
,False,WATERFORD COUNTRY SCHOOL,CT,6211.0,2023,Hacking/IT Incident,Network Server,No
,False,HI-SCHOOL PHARMACY,WA,12779.0,2023,Hacking/IT Incident,Network Server,No
,False,AKUMIN OPERATING CORP.,FL,7127.0,2023,Hacking/IT Incident,Network Server,No
,False,PRIME HEALTHCARE,CA,7185.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"AFFINITY LEGACY, INC.",NY,5538.0,2023,Hacking/IT Incident,Network Server,Yes
,False,WICHITA UROLOGY GROUP,KS,5314.0,2023,Hacking/IT Incident,Network Server,Yes
,False,CITY OF HOMER,AK,1412.0,2023,Loss,Other (Cloud/Portable Media),No
,False,"NEW PARTNERS, INC. D/B/A VNS HEALTH PERSONAL CARE",NY,5175.0,2023,Hacking/IT Incident,Email,No
,False,VNS CHOICE D/B/A VNS HEALTH HEALTH PLANS,NY,13584.0,2023,Hacking/IT Incident,Email,No
,False,MERCY MEDICAL CENTER,IA,97132.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"INDEPENDENT LIVING SYSTEMS, LLC",FL,19303.0,2023,Hacking/IT Incident,Network Server,No
,False,"UNITED HEALTHCARE SERVICES, INC. SINGLE AFFILIATED COVERED ENTITY",CT,4264.0,2023,Hacking/IT Incident,Email,No
,False,HEALTH ALLIANCE HOSPITAL MARY'S AVENUE CAMPUS,NY,264197.0,2023,Hacking/IT Incident,Network Server,No
,False,KEENAN & ASSOCIATES,CA,1651124.0,2023,Hacking/IT Incident,Network Server,No
,False,"HEALIX INFUSION THERAPY, LLC",TX,10277.0,2023,Hacking/IT Incident,Network Server,Yes
,False,"YORKSHIRE WELLNESS GROUP, CORP.",NM,1000.0,2023,Unauthorized Access/Disclosure,Paper Records,No
,False,HEART OF TEXAS BEHAVIORAL HEALTH NETWORK,TX,63776.0,2023,Hacking/IT Incident,Network Server,No
,False,"CARDIOTHORACIC AND VASCULAR SURGEONS, P.A.",TX,1868.0,2023,Hacking/IT Incident,Network Server,No
,False,REGIONAL FAMILY MEDICINE,AR,80166.0,2023,Hacking/IT Incident,Network Server,No
,False,"HEALTH DIAGNOSTIC MANAGEMENT, LLC",NY,1863.0,2023,Hacking/IT Incident,Network Server,Yes
,False,CITY OF HOPE,CA,902540.0,2023,Hacking/IT Incident,Network Server,No
,False,"INDEPENDENT VISION GROUP, LTD",WI,2931.0,2023,Hacking/IT Incident,Email,No
,False,"EYEFINITY, INC.",CA,1352.0,2023,Unauthorized Access/Disclosure,Network Server,Yes
