ccn,cbsa,report_year,beds,fte_employees,total_discharges,total_days,inpatient_revenue,outpatient_revenue,total_patient_revenue,net_patient_revenue,total_operating_expense,net_income,total_costs,total_salaries,overhead_costs,depreciation_cost,contract_labor,cost_to_charge_ratio,charity_care_cost,bad_debt_expense,cost_of_uncompensated_care,total_unreimbursed_and_uncompensated_care,cash_on_hand_and_in_banks,accounts_receivable,total_current_assets,total_current_liabilities,total_long_term_liabilities,total_liabilities,total_fund_balances,total_assets,medicaid_net_revenue
10016,13820.0,2020,212.0,666.0,9242.0,47973.0,826761739.0,515685842.0,1342447581.0,164623809.0,152091081.0,21249563.0,134735587.0,50211056.0,101880025.0,5772945.0,1289014.0,0.10044,8031150.0,11465195.0,9313189.0,9313189.0,4161057.0,82444441.0,32417404.0,28986842.0,1216553.0,30203395.0,125650314.0,155853709.0,6311569.0
10016,13820.0,2021,212.0,609.0,7949.0,44191.0,890384919.0,624954520.0,1515339439.0,170697661.0,165331696.0,11313060.0,151267681.0,54307127.0,111024569.0,5796445.0,,0.099824,10598880.0,12043642.0,11996358.0,11996358.0,1378316.0,70734746.0,42370592.0,41162804.0,1235365.0,42398169.0,102340001.0,144738170.0,3449427.0
10016,13820.0,2022,212.0,522.81,6994.0,38726.0,909984722.0,674939096.0,1584923818.0,161050233.0,162512154.0,3267858.0,147966567.0,49059684.0,113452470.0,5783238.0,7439080.0,0.093359,10953839.0,10851853.0,12177672.0,12177672.0,2917425.0,75032859.0,34832511.0,22516612.0,1975213.0,24491825.0,118084460.0,142576285.0,4926941.0
10016,13820.0,2023,212.0,530.14,7249.0,36510.0,969669973.0,695273360.0,1664943333.0,158264421.0,165902219.0,-5265217.0,150296010.0,51528099.0,114374120.0,6138351.0,2142284.0,0.090271,11036447.0,13805532.0,12387444.0,12387444.0,3961564.0,77284915.0,36167716.0,22230856.0,1286328.0,23517184.0,122599785.0,146116969.0,7609615.0
10018,13820.0,2014,12.0,147.6,57.0,188.0,1233060.0,117603852.0,118836912.0,36388548.0,33510063.0,7524985.0,26011599.0,10169158.0,23340905.0,2395336.0,645787.0,0.234906,100209.0,2434760.0,709279.0,958783.0,21054525.0,2931438.0,26961287.0,7389788.0,10925000.0,18314788.0,27466673.0,45781461.0,1044188.0
10018,13820.0,2015,12.0,182.93,63.0,196.0,1338885.0,118675603.0,120014488.0,29880297.0,37064729.0,4682764.0,28395256.0,10766544.0,26298185.0,2549168.0,378272.0,0.239196,538809.0,2536550.0,1200970.0,1200970.0,8707547.0,11351486.0,29163723.0,6921828.0,10010000.0,16931828.0,32520783.0,49452611.0,1214923.0
10018,13820.0,2016,12.0,204.08,64.0,232.0,1192348.0,160148145.0,161340493.0,53015650.0,55122459.0,1153757.0,31559261.0,12593568.0,29066024.0,3304887.0,404104.0,0.253482,212836.0,2856375.0,966547.0,1518567.0,4711928.0,13770510.0,40127562.0,8616596.0,30763748.0,39380344.0,32510132.0,71890476.0,726638.0
10018,13820.0,2017,12.0,225.15,56.0,152.0,1069016.0,180578562.0,181647578.0,58518715.0,61808124.0,-627229.0,35465623.0,14046061.0,33041084.0,4220135.0,587775.0,0.250805,149867.0,2501019.0,812562.0,1016002.0,4812225.0,16930489.0,25572285.0,6819637.0,28950049.0,35769686.0,32489782.0,68259468.0,1170942.0
10018,13820.0,2018,12.0,226.67,130.0,293.0,2825286.0,202570695.0,205395981.0,64652687.0,64243642.0,2407177.0,38597734.0,13767585.0,34925534.0,4814612.0,1318972.0,0.242699,1318561.0,3124871.0,2111830.0,2111830.0,5902189.0,19015580.0,14505060.0,5601919.0,29334505.0,34936424.0,34896965.0,69833389.0,1867483.0
10018,13820.0,2019,12.0,248.6,110.0,259.0,2641092.0,238111385.0,240752477.0,73874903.0,72852026.0,2438627.0,44039237.0,15587014.0,39773927.0,5211311.0,1357611.0,0.234259,1627992.0,4507306.0,2716503.0,2716503.0,5911692.0,27722045.0,29040219.0,5497434.0,27988788.0,33486222.0,37335587.0,70821809.0,2566450.0
10018,13820.0,2020,6.0,242.93,150.0,398.0,4027671.0,235404250.0,239431921.0,72790570.0,74241457.0,1634790.0,44617017.0,20631248.0,53610209.0,5276699.0,495883.0,0.236153,1663572.0,4285379.0,2701436.0,2701436.0,20117803.0,27188591.0,41216869.0,41559193.0,,41559193.0,38970377.0,80529570.0,3101338.0
10018,13820.0,2021,6.0,246.94,148.0,345.0,3814030.0,271668249.0,275482279.0,85078184.0,83887858.0,5334865.0,47981930.0,22061413.0,61826445.0,5302189.0,563290.0,0.224118,2099782.0,4734436.0,3203619.0,3203619.0,17178444.0,32175079.0,42331243.0,14962608.0,25539942.0,40502550.0,44305242.0,84807792.0,3909391.0
10018,13820.0,2022,6.0,264.42,140.0,363.0,3220470.0,296195272.0,299415742.0,92435667.0,91701844.0,1277312.0,49432234.0,25284948.0,66416896.0,5615359.0,,0.219103,1083061.0,5081442.0,2234748.0,2234748.0,12138398.0,38706175.0,42526437.0,10253183.0,28243413.0,38496596.0,45581903.0,84078499.0,3407455.0
10018,13820.0,2023,6.0,274.42,91.0,262.0,2406192.0,308381089.0,310787281.0,97198126.0,97023251.0,3297028.0,51836620.0,26600422.0,70422829.0,6002493.0,,0.223956,717560.0,4624502.0,1775797.0,1775797.0,11915503.0,39095459.0,43748931.0,9738424.0,25401969.0,35140393.0,49184618.0,84325011.0,3680297.0
10019,22520.0,2014,185.0,633.54,6704.0,27858.0,131354958.0,241828204.0,373183162.0,68998380.0,81231620.0,-2788166.0,78772143.0,27834385.0,53397235.0,8227848.0,64739.0,0.211082,2146375.0,21736572.0,6873064.0,6873064.0,1826921.0,45243345.0,18677247.0,5638013.0,31265152.0,36903165.0,31335660.0,68238825.0,6443617.0
10019,22520.0,2015,185.0,524.88,1589.0,6565.0,32707444.0,64109581.0,96817025.0,17262148.0,21931100.0,-2184833.0,20802703.0,6313127.0,15617973.0,1753505.0,13262.0,0.214866,373737.0,7025516.0,1927369.0,1927369.0,1367794.0,45977920.0,16202845.0,3326321.0,19374152.0,22700473.0,29150827.0,51851300.0,1645199.0
10019,22520.0,2015,185.0,617.23,5359.0,22281.0,111830555.0,190380399.0,302210954.0,57539425.0,59881938.0,3346407.0,54784908.0,23504226.0,36377712.0,3947775.0,36366.0,0.18128,1304955.0,23410721.0,5706628.0,5706628.0,7211777.0,8862516.0,28646349.0,19950486.0,24393795.0,44344281.0,14319665.0,58663946.0,5157501.0
10019,22520.0,2016,185.0,654.6,6507.0,25969.0,128701234.0,256391887.0,385093121.0,72539942.0,81156767.0,144727.0,77213598.0,32319330.0,48837437.0,5309486.0,39729.0,0.200506,1487154.0,38244695.0,9304456.0,9304456.0,642563.0,9611704.0,15470006.0,10805089.0,12954790.0,23759879.0,16506579.0,40266458.0,6945543.0
10019,22520.0,2017,178.0,656.95,6864.0,27269.0,137583793.0,270846457.0,408430250.0,73199058.0,84074520.0,-1098162.0,83410094.0,34877006.0,49197514.0,4299863.0,42427.0,0.204221,1029408.0,39079743.0,9165116.0,9165116.0,424506.0,9764297.0,23558869.0,9220704.0,14769264.0,23989968.0,15866855.0,39856823.0,5820845.0
10019,22520.0,2018,178.0,695.76,7325.0,27993.0,160351044.0,301211991.0,461563035.0,83999463.0,94345161.0,-132582.0,86786342.0,37377972.0,56967189.0,4374697.0,42446.0,0.188027,926362.0,34954092.0,7656959.0,7656959.0,191571.0,11153890.0,24687087.0,14815781.0,9084782.0,23900563.0,16015321.0,39915884.0,6036117.0
10019,22520.0,2019,178.0,688.31,6996.0,27602.0,162289609.0,321775995.0,484065604.0,83968889.0,100437917.0,-2806358.0,92538142.0,39884033.0,60553884.0,4275819.0,299100.0,0.191169,1431882.0,29544962.0,7236380.0,7236380.0,229296.0,12038649.0,25058801.0,23361551.0,248399.0,23609950.0,13208960.0,36818910.0,6643639.0
10019,22520.0,2020,172.0,672.77,6294.0,24424.0,163128949.0,295327726.0,458456675.0,105502491.0,131637288.0,7426367.0,88027550.0,40418065.0,91219223.0,4772230.0,103486.0,0.192008,869815.0,32929814.0,7325512.0,7325512.0,448406.0,9984022.0,16430747.0,8786392.0,23841945.0,32628337.0,20635323.0,53263660.0,7015284.0
10019,22520.0,2021,172.0,737.67,6973.0,28926.0,201460782.0,327855154.0,529315936.0,104996764.0,113406002.0,8530555.0,103516731.0,48461330.0,64944672.0,4930177.0,232241.0,0.195567,1385400.0,25693487.0,6492564.0,7485924.0,935784.0,14970351.0,21959272.0,24871881.0,6053623.0,30925504.0,29165878.0,60091382.0,1.0
10019,22520.0,2022,178.0,712.51,6553.0,28212.0,160968991.0,337911682.0,498880673.0,91978266.0,117725679.0,-8860973.0,107168885.0,53293466.0,64432213.0,5048776.0,472150.0,0.214819,1803833.0,27617277.0,7799425.0,7799425.0,359585.0,12452367.0,-8533405.0,12813679.0,8076570.0,20890249.0,19913247.0,40803496.0,9441568.0
10019,22520.0,2023,178.0,698.0,6389.0,25933.0,135896253.0,336431548.0,472327801.0,93652837.0,118542199.0,-6389646.0,102964322.0,53723223.0,64818976.0,5962169.0,217481.0,0.0,2324285.0,18802302.0,6473588.0,6473588.0,333527.0,14082307.0,-21795934.0,15797416.0,11310159.0,27107575.0,13523602.0,40631177.0,8799939.0
10021,99901.0,2014,77.0,288.98,1806.0,8202.0,28275377.0,58301674.0,86577051.0,25597368.0,31496174.0,-429157.0,25224219.0,14916276.0,16579898.0,1069808.0,872680.0,0.29135,461687.0,7244903.0,2630860.0,3060986.0,315094.0,3920882.0,6441540.0,3676666.0,4719486.0,8396152.0,14639003.0,23035155.0,2227522.0
10021,99901.0,2015,77.0,287.19,1641.0,8336.0,28640150.0,62250618.0,90890768.0,26325358.0,30877653.0,139495.0,24880946.0,14555097.0,16322556.0,943652.0,813353.0,0.273746,255033.0,6823072.0,2150393.0,2266092.0,1082935.0,3140998.0,6440513.0,4038240.0,4777493.0,8815733.0,14805081.0,23620814.0,2927287.0
10021,99901.0,2016,77.0,284.93,1530.0,8067.0,24961009.0,62698663.0,87659672.0,26767500.0,30955774.0,263460.0,24869536.0,14538500.0,16417274.0,957568.0,678981.0,0.283706,159462.0,7373863.0,2285846.0,2285846.0,428505.0,3204494.0,6090436.0,5511183.0,3144456.0,8655639.0,15067762.0,23723401.0,3996255.0
10021,99901.0,2017,77.0,292.01,1398.0,8517.0,23015585.0,61063071.0,84078656.0,26892517.0,31360543.0,28915.0,25857343.0,14775284.0,16585259.0,991829.0,614108.0,0.307538,397916.0,7400194.0,2689754.0,2796655.0,265756.0,2406410.0,4099790.0,3945928.0,2367544.0,6313472.0,15096700.0,21410172.0,2839039.0
10021,99901.0,2018,77.0,283.19,1290.0,8101.0,21721546.0,64419185.0,86140731.0,28368382.0,30434766.0,-290135.0,25166357.0,14675591.0,15759175.0,1006333.0,769087.0,0.292154,472761.0,8817467.0,3062653.0,3111524.0,685797.0,15838866.0,5359659.0,4501106.0,2267234.0,6768340.0,14858411.0,21626751.0,3159505.0
10021,99901.0,2019,77.0,272.33,1132.0,7446.0,22102365.0,70399416.0,92501781.0,30491485.0,31326318.0,1068636.0,25089748.0,14644323.0,16681995.0,962240.0,219157.0,0.271235,173276.0,7243906.0,2158946.0,2158946.0,1042565.0,16957825.0,5124429.0,3380931.0,2733496.0,6114427.0,16006331.0,22120758.0,3187030.0
10021,99901.0,2020,77.0,277.13,1221.0,8768.0,70624388.0,84081103.0,154705491.0,34188179.0,42515565.0,3020411.0,27585632.0,15956930.0,26558635.0,1036829.0,426336.0,0.270468,231181.0,9033692.0,2704151.0,2704151.0,13178241.0,3022622.0,18112061.0,12121111.0,5415630.0,17536741.0,19046774.0,36583515.0,1990005.0
10021,99901.0,2021,77.0,272.44,1324.0,8300.0,30642513.0,96585540.0,127228053.0,38503592.0,40007501.0,7685478.0,32996471.0,17371648.0,22635853.0,956466.0,39122.0,0.259349,181920.0,3853961.0,1192008.0,1192008.0,11597546.0,2994500.0,16782828.0,6667332.0,2322712.0,8990044.0,26732251.0,35722295.0,2921214.0
10021,99901.0,2022,77.0,268.21,1228.0,6851.0,24726577.0,100950831.0,125677408.0,33532378.0,39706534.0,1772687.0,33268225.0,17210602.0,22495932.0,982306.0,2045246.0,0.264711,221046.0,15588798.0,4357283.0,4357283.0,9474356.0,3037429.0,14752813.0,5946787.0,27645998.0,33592785.0,1772687.0,35365471.0,3256322.0
10021,99901.0,2023,77.0,272.1,1181.0,6458.0,22814373.0,113405570.0,136219943.0,33795241.0,39958773.0,911086.0,33197970.0,16200256.0,23758517.0,1230089.0,784964.0,0.243709,183732.0,9517551.0,2512717.0,2512717.0,9108462.0,3145068.0,14610554.0,3433140.0,29501320.0,32934460.0,911087.0,33845731.0,3055005.0
10022,12060.0,2014,45.0,106.98,768.0,4851.0,17331296.0,56071415.0,73402711.0,16390987.0,22636068.0,-4997015.0,10974687.0,5149922.0,17486146.0,37234.0,126061.0,0.156403,115428.0,3370780.0,664648.0,678663.0,-4365.0,2936785.0,2814747.0,45620562.0,,45620562.0,-32993988.0,12626574.0,942763.0
10022,99901.0,2015,45.0,107.42,673.0,4779.0,17639005.0,63088288.0,80727293.0,11683524.0,18784424.0,-6547122.0,11755802.0,5030323.0,13754101.0,677044.0,106527.0,0.151948,79036.0,2748657.0,511817.0,630583.0,-23338.0,2960361.0,2860387.0,51672783.0,,51672783.0,-39541111.0,12131672.0,792253.0
10022,99901.0,2016,45.0,109.52,857.0,4349.0,18802385.0,61874294.0,80676679.0,11722326.0,15903239.0,-5382483.0,12106875.0,5005217.0,10898022.0,618866.0,239794.0,0.150067,167128.0,2824969.0,611611.0,1612761.0,-217007.0,-112767.0,-172887.0,-7417786.0,,-7417786.0,7500974.0,83188.0,781840.0
10022,99901.0,2017,45.0,100.14,684.0,3785.0,16716176.0,70959065.0,87675241.0,13984191.0,16944322.0,-2680406.0,12607809.0,5456178.0,9469064.0,978780.0,395827.0,0.143802,,2019041.0,290342.0,290342.0,-260170.0,7828868.0,8594329.0,3084416.0,,3084416.0,15959732.0,19044148.0,988032.0
10022,99901.0,2018,45.0,,114.0,411.0,2786029.0,11826511.0,14612540.0,2281773.0,2824054.0,-495660.0,2047036.0,909363.0,1578184.0,162605.0,77734.0,0.140088,,336507.0,47141.0,221368.0,-260172.0,7507090.0,8272549.0,3084416.0,,3084416.0,15464072.0,18548488.0,164672.0
10022,99901.0,2018,45.0,105.51,654.0,4311.0,22174789.0,61579035.0,83753824.0,10776826.0,17153843.0,-4984289.0,20002544.0,6013382.0,11140461.0,961648.0,,0.244914,99920.0,4422235.0,1188785.0,2570962.0,380592.0,1500409.0,3254545.0,9463641.0,,9463641.0,-4838174.0,4625467.0,718003.0
10022,99901.0,2019,45.0,80.81,723.0,3366.0,15145352.0,59891499.0,75036851.0,9717261.0,12372049.0,-2108143.0,14306940.0,4773054.0,7598995.0,906606.0,44451.0,0.190668,88129.0,8964558.0,1808878.0,2421455.0,8420449.0,1122505.0,10318623.0,18534278.0,,18534278.0,-6946317.0,11587961.0,1086285.0
10022,99901.0,2020,45.0,83.36,880.0,4345.0,15388157.0,68895134.0,84283291.0,14611326.0,15255331.0,945528.0,18434163.0,6568969.0,8686362.0,1072580.0,,0.218719,383895.0,6799176.0,1877945.0,1877945.0,1576636.0,2129717.0,4702191.0,13212174.0,507632.0,13719806.0,-6000789.0,7719017.0,1607855.0
10022,99901.0,2021,45.0,125.32,507.0,2230.0,9377300.0,37364919.0,46742219.0,8758312.0,8766690.0,300804.0,12669227.0,4233249.0,4533441.0,509447.0,,0.271045,281157.0,2958142.0,1085012.0,1251106.0,7740066.0,1728403.0,10433444.0,18606032.0,389327.0,18995359.0,-5699984.0,13295375.0,896657.0
10022,99901.0,2022,45.0,86.91,1047.0,4493.0,14423041.0,78456049.0,92879090.0,18564311.0,17456659.0,3012569.0,22970045.0,9517056.0,7939603.0,582377.0,,0.247311,998267.0,6108370.0,2514688.0,2514688.0,-1877468.0,3509908.0,-3202960.0,466612.0,95261.0,561873.0,-1284217.0,-722344.0,1901810.0
10022,99901.0,2023,45.0,76.06,985.0,4465.0,20027564.0,79218223.0,99245787.0,15463745.0,14470048.0,1598156.0,19019610.0,9401335.0,5068713.0,-548834.0,,0.191641,1257668.0,2295852.0,1713868.0,1713868.0,7739866.0,-5767718.0,3757424.0,1059103.0,54602.0,1113705.0,5429865.0,6543570.0,2670935.0
10023,33860.0,2014,336.0,1617.12,15851.0,80438.0,664697673.0,655155110.0,1319852783.0,365282737.0,381505454.0,14657539.0,334798897.0,93753009.0,283279854.0,19193991.0,10620146.0,0.255369,7967460.0,55667475.0,22347695.0,38205439.0,19566764.0,154211805.0,218917036.0,87300071.0,444262904.0,531562975.0,158703164.0,690266139.0,26318886.0
10023,33860.0,2015,329.0,1704.15,16403.0,86443.0,712973829.0,652070566.0,1365044395.0,385239020.0,403435972.0,16571929.0,355892986.0,106504197.0,296931775.0,19449976.0,10819846.0,0.262472,6695038.0,61433424.0,23013110.0,23013110.0,14384138.0,154640783.0,73696116.0,74103793.0,432817005.0,506920798.0,175408443.0,682329241.0,42675127.0
10023,33860.0,2016,329.0,1773.69,18594.0,87146.0,736536548.0,719715972.0,1456252520.0,407870498.0,431394890.0,30093008.0,381148287.0,106433284.0,324961606.0,20493591.0,17288753.0,0.263397,7160142.0,63112678.0,23917352.0,30296443.0,13192211.0,146090435.0,68908281.0,65026640.0,414527199.0,479553839.0,204285036.0,683838875.0,36059574.0
10023,33860.0,2017,329.0,1818.01,18163.0,85151.0,733525666.0,770330734.0,1503856400.0,432142342.0,445704557.0,34785346.0,396463076.0,116762362.0,328942195.0,20180280.0,14792821.0,0.265294,7232197.0,63259432.0,24161406.0,26329721.0,19362548.0,153062002.0,77027265.0,73292645.0,397351669.0,470644314.0,239500764.0,710145078.0,39736176.0
10023,33860.0,2018,320.0,1825.69,17309.0,84119.0,721470737.0,793896216.0,1515366953.0,448866645.0,465304054.0,47095683.0,412039846.0,117381829.0,347922225.0,23084276.0,15744182.0,0.273771,11006881.0,62518673.0,28301755.0,28301755.0,6225858.0,160405674.0,78143307.0,84658819.0,381918591.0,466577410.0,286668154.0,753245564.0,41276394.0
10023,33860.0,2019,326.0,1807.52,14979.0,88615.0,777202244.0,816375816.0,1593578060.0,477473157.0,500661200.0,50502988.0,445946485.0,130443602.0,370217598.0,22382085.0,18883457.0,0.282433,16559382.0,69526985.0,36363323.0,36363323.0,94291379.0,161277137.0,162865252.0,151388871.0,364203854.0,515592725.0,337160251.0,852752976.0,48108611.0
10023,33860.0,2020,327.0,1836.24,15220.0,105721.0,922194879.0,852304269.0,1774499148.0,561491873.0,592434279.0,105463667.0,534467410.0,115626530.0,476807749.0,20796589.0,75125458.0,0.30369,7527729.0,65472726.0,27466051.0,27466051.0,118803966.0,164621218.0,190402387.0,169968910.0,355447055.0,525415965.0,442597085.0,968013050.0,44743052.0
10023,33860.0,2021,329.0,1830.36,14392.0,97790.0,898049289.0,891252179.0,1789301468.0,580597673.0,639272668.0,-24701080.0,574156251.0,113136797.0,526135871.0,21655349.0,124051813.0,0.323421,12290466.0,56604957.0,30633460.0,30633460.0,19691955.0,158707878.0,117695769.0,161480110.0,347702503.0,509182613.0,418098702.0,927281315.0,45586444.0
10023,33860.0,2022,348.0,1846.28,13516.0,94647.0,854187521.0,949457516.0,1803645037.0,595447545.0,624292498.0,61523242.0,559472499.0,141546091.0,482746407.0,23851096.0,75518579.0,0.315736,13164283.0,54916068.0,30537794.0,30537794.0,3732071.0,180083873.0,117885184.0,131812508.0,348111455.0,479923963.0,479725330.0,959649293.0,54878460.0
10023,33860.0,2023,342.0,1968.8,15282.0,103860.0,920164321.0,979576370.0,1899740691.0,679227367.0,686597381.0,91333693.0,601574448.0,152652598.0,533944783.0,25744550.0,71055712.0,0.321424,15438397.0,60049705.0,34769702.0,34769702.0,12070289.0,182999646.0,124256502.0,144820867.0,333656975.0,478477842.0,572236902.0,1050714744.0,61108806.0
10024,33860.0,2014,255.0,1173.49,13944.0,63304.0,428393180.0,326464024.0,754857204.0,174718757.0,179395007.0,-8017433.0,148206574.0,63479709.0,115915298.0,11787318.0,3656472.0,0.204705,9141294.0,15727584.0,12474498.0,12474498.0,967436.0,91996623.0,45948151.0,20212962.0,100549390.0,120762352.0,104955674.0,215105320.0,4196702.0
10024,33860.0,2015,255.0,1202.68,13536.0,66658.0,500755014.0,369703513.0,870458527.0,201858008.0,192557661.0,1531282.0,150387925.0,69320738.0,123236923.0,12596259.0,5392257.0,0.180734,8898084.0,16171877.0,11988206.0,11988206.0,1160316.0,106363619.0,49425724.0,14181914.0,97296904.0,111478818.0,109337121.0,220815939.0,3229865.0
10024,33860.0,2016,241.0,1318.74,14647.0,71822.0,570729618.0,428726679.0,999456297.0,217925538.0,205566252.0,1198980.0,161823620.0,80631098.0,124935154.0,14546459.0,7346707.0,0.172864,7556436.0,22585317.0,11604678.0,13078184.0,4906090.0,44095403.0,60924307.0,19898023.0,95737618.0,115635641.0,106747007.0,222382648.0,12610395.0
10024,33860.0,2017,257.0,1426.28,15434.0,73144.0,643534585.0,431517482.0,1075052067.0,211329255.0,216259816.0,-6376683.0,168739117.0,91478128.0,124781688.0,13110213.0,9758714.0,0.168652,8580345.0,18101105.0,11734984.0,13822400.0,5433691.0,42916594.0,62456633.0,24289998.0,90483785.0,114773783.0,103958609.0,218732392.0,9393552.0
10024,33860.0,2018,270.0,1554.44,15439.0,74145.0,656806012.0,510096851.0,1166902863.0,243211462.0,231695140.0,4464086.0,177766271.0,103506715.0,128188425.0,9180187.0,6537039.0,0.163177,8578644.0,18041662.0,11600488.0,11618396.0,-808379.0,47289611.0,62808777.0,24794093.0,88746120.0,113540213.0,96023692.0,209563905.0,9551035.0
10024,33860.0,2019,270.0,1562.25,14291.0,73048.0,651104651.0,628310061.0,1279414712.0,247221548.0,253056924.0,2773038.0,192281658.0,111971049.0,141085875.0,7558859.0,5246186.0,0.159395,7929628.0,16807014.0,10700841.0,10717129.0,1780122.0,159152263.0,67066096.0,116468084.0,42448.0,116510532.0,101243128.0,217753660.0,9753934.0
10024,33860.0,2020,274.0,1630.16,12023.0,70308.0,586304817.0,574035843.0,1160340660.0,236123197.0,268690953.0,7599766.0,209347094.0,116843608.0,151847345.0,8095062.0,5457912.0,0.19066,8264950.0,15524969.0,11367402.0,11367402.0,9904232.0,168143845.0,59638430.0,106751055.0,,106751055.0,113070100.0,219821155.0,8749898.0
10024,33860.0,2021,278.0,1566.79,11741.0,69733.0,610403655.0,649231577.0,1259635232.0,270830524.0,302144122.0,2060530.0,231124236.0,127416981.0,174727141.0,7298476.0,15387868.0,0.195428,8670016.0,13157316.0,11354123.0,12856915.0,6206174.0,188906261.0,70806789.0,121951957.0,,121951957.0,113525139.0,235477096.0,9851345.0
10024,33860.0,2022,278.0,1601.99,12009.0,75232.0,677751921.0,707554393.0,1385306314.0,301434107.0,332744279.0,-9704115.0,245348105.0,142397474.0,190346805.0,6860231.0,17610487.0,0.190365,8838309.0,11804280.0,11154877.0,11154877.0,22123658.0,225082501.0,120581959.0,161814833.0,,161814833.0,102608857.0,264423690.0,12275987.0
10024,33860.0,2023,278.0,1533.16,11493.0,70697.0,651067764.0,679815754.0,1330883518.0,292053148.0,332357057.0,2445946.0,245076118.0,149133414.0,183223643.0,6087399.0,12465858.0,0.196966,9212077.0,15235443.0,12273367.0,12277558.0,-10353299.0,249111520.0,114992947.0,148813254.0,-1.0,148813253.0,104905255.0,253718508.0,13811084.0
