ccn,report_year,y_true,LogisticRegression_proba,LogisticRegression_pred,RandomForest_proba,RandomForest_pred,XGBoost_proba,XGBoost_pred,SV_proba,SVM_pred
404004,2021,0,0.174953,0,0.020403,0,0.005478,0,0.000614,0
404005,2021,0,0.241977,0,0.303342,0,0.229243,0,0.001751,0
404007,2021,0,0.356615,0,0.094387,0,0.086765,0,0.00224,0
404009,2021,0,0.14746,0,0.14079,0,0.099751,0,0.00041,0
410004,2021,0,0.543232,1,0.184154,0,0.13636,0,0.000285,0
410005,2021,0,0.12656,0,0.120251,0,0.023209,0,0.000115,0
410006,2021,0,0.436323,0,0.466691,0,0.584948,1,0.266939,1
410007,2021,0,0.846447,1,0.60839,1,0.363059,0,0.000846,0
410008,2021,0,0.266667,0,0.411537,0,0.07372,0,0.000413,0
410009,2021,0,0.437119,0,0.345958,0,0.067449,0,0.000687,0
410010,2021,0,0.246861,0,0.364989,0,0.061059,0,0.002842,0
410011,2021,0,0.365113,0,0.121947,0,0.06827,0,0.00717,0
410012,2021,0,0.269196,0,0.444483,0,0.229109,0,0.000581,0
410013,2021,0,0.417404,0,0.416337,0,0.372778,0,0.050357,1
412001,2021,0,0.025088,0,0.08108,0,0.016623,0,0.000995,0
413025,2021,0,0.03712,0,0.012364,0,0.004371,0,0.000425,0
414000,2021,0,0.311671,0,0.282749,0,0.224018,0,0.001994,0
420002,2021,0,0.25755,0,0.013219,0,0.015004,0,0.000166,0
420004,2021,0,0.91932,1,0.328678,0,0.33182,0,0.031499,0
420005,2021,0,0.362335,0,0.015503,0,0.017894,0,0.003803,0
420007,2021,0,0.718061,1,0.415845,0,0.386914,0,0.000383,0
420009,2021,0,0.573481,1,0.077229,0,0.022466,0,0.049635,1
420010,2021,0,0.24685,0,0.108665,0,0.040069,0,0.01124,0
420011,2021,0,0.494848,0,0.201395,0,0.550402,1,0.000135,0
420015,2021,0,0.240981,0,0.047697,0,0.007682,0,0.023384,0
420018,2021,0,0.516314,1,0.084912,0,0.019466,0,0.000143,0
420019,2021,0,0.490762,0,0.113857,0,0.033477,0,0.003533,0
420020,2021,0,0.083508,0,0.298079,0,0.136737,0,0.001765,0
420023,2021,0,0.433588,0,0.171074,0,0.060625,0,0.163469,1
420026,2021,0,0.552559,1,0.040327,0,0.013805,0,0.005904,0
420027,2021,0,0.439162,0,0.548713,1,0.591023,1,0.125291,1
420030,2021,0,0.48311,0,0.086813,0,0.019373,0,0.015194,0
420033,2021,0,0.344665,0,0.041575,0,0.009158,0,0.122139,1
420036,2021,0,0.382212,0,0.159053,0,0.037668,0,0.001328,0
420037,2021,0,0.430864,0,0.032243,0,0.009447,0,1.4e-05,0
420038,2021,0,0.182127,0,0.06467,0,0.01899,0,0.000117,0
420043,2021,0,0.708987,1,0.126119,0,0.261473,0,0.920209,1
420048,2021,0,0.735571,1,0.091074,0,0.070299,0,0.032977,0
420049,2021,1,0.652655,1,0.728267,1,0.922718,1,0.2481,1
420051,2021,0,0.459168,0,0.565832,1,0.340723,0,0.023327,0
420053,2021,0,0.933662,1,0.223368,0,0.037991,0,0.086422,1
420055,2021,0,0.399301,0,0.029042,0,0.030198,0,0.000152,0
420057,2021,0,0.119675,0,0.029588,0,0.002461,0,2.2e-05,0
420065,2021,0,0.547634,1,0.066369,0,0.061449,0,0.002212,0
420066,2021,0,0.113408,0,0.091183,0,0.031248,0,0.000356,0
420067,2021,0,0.785642,1,0.471782,0,0.724654,1,0.397962,1
420068,2021,0,0.100051,0,0.305014,0,0.133001,0,7.5e-05,0
420070,2021,0,0.413343,0,0.042692,0,0.003141,0,0.001301,0
420071,2021,1,0.64432,1,0.416081,0,0.741589,1,0.215848,1
420072,2021,0,0.579492,1,0.334267,0,0.172308,0,0.001725,0
420073,2021,0,0.929208,1,0.533631,1,0.251817,0,0.001549,0
420078,2021,0,0.220181,0,0.197633,0,0.086711,0,0.0008,0
420079,2021,0,0.360855,0,0.00461,0,0.007314,0,0.00017,0
420080,2021,0,0.339805,0,0.011216,0,0.003568,0,0.000442,0
420082,2021,0,0.508628,1,0.004655,0,0.003823,0,0.001292,0
420085,2021,0,0.106923,0,0.00307,0,0.001916,0,3.5e-05,0
420086,2021,0,0.311934,0,0.075888,0,0.004995,0,0.001038,0
420087,2021,0,0.476373,0,0.049579,0,0.018872,0,0.007625,0
420089,2021,0,0.105067,0,0.006993,0,0.007629,0,1.1e-05,0
420091,2021,0,0.544058,1,0.052237,0,0.011607,0,0.006657,0
420098,2021,0,0.344119,0,0.014433,0,0.003368,0,0.002707,0
420101,2021,0,0.49183,0,0.003955,0,0.011394,0,0.000152,0
420102,2021,0,0.379523,0,0.112027,0,0.002285,0,7.5e-05,0
420103,2021,0,0.282974,0,0.132498,0,0.062807,0,0.005094,0
420104,2021,0,0.219501,0,0.069273,0,0.012818,0,0.001986,0
420105,2021,0,0.347914,0,0.108093,0,0.030137,0,0.001807,0
420106,2021,0,0.284875,0,0.019955,0,0.018619,0,0.001032,0
420107,2021,0,0.069362,0,0.011807,0,0.007756,0,0.000316,0
420108,2021,0,0.426461,0,0.106608,0,0.056594,0,0.000485,0
420109,2021,0,0.245859,0,0.012624,0,0.010661,0,0.001348,0
420110,2021,0,0.309448,0,0.057022,0,0.02939,0,0.115376,1
421300,2021,0,0.479134,0,0.239499,0,0.203446,0,0.098343,1
421301,2021,0,0.42879,0,0.408015,0,0.253827,0,0.001375,0
421303,2021,0,0.203868,0,0.191015,0,0.096138,0,0.001551,0
421304,2021,0,0.30843,0,0.148007,0,0.024207,0,0.000486,0
422004,2021,0,0.060774,0,0.001721,0,0.001943,0,7.3e-05,0
422005,2021,0,0.033403,0,0.000919,0,0.002483,0,5.5e-05,0
422006,2021,0,0.000187,0,4.3e-05,0,0.003401,0,0.000104,0
422007,2021,0,0.00021,0,0.000296,0,0.002839,0,4.6e-05,0
422008,2021,0,0.137976,0,0.033782,0,0.001771,0,0.000858,0
422009,2021,0,0.000164,0,0.00046,0,0.001678,0,6.6e-05,0
423025,2021,0,0.014096,0,0.001446,0,0.003313,0,5e-06,0
423026,2021,0,0.000165,0,0.024178,0,0.00456,0,6e-06,0
423027,2021,0,0.017577,0,0.000522,0,0.002564,0,2.1e-05,0
423028,2021,0,0.016709,0,0.000522,0,0.001361,0,1e-06,0
423029,2021,0,0.021048,0,0.001207,0,0.002837,0,1e-06,0
423030,2021,0,0.000303,0,0.008072,0,0.007541,0,0.000416,0
423031,2021,0,0.039198,0,0.009728,0,0.00827,0,8.9e-05,0
423032,2021,0,0.000134,0,0.003512,0,0.004446,0,4.5e-05,0
423033,2021,0,0.034504,0,0.022283,0,0.007975,0,2e-06,0
423034,2021,0,0.047502,0,4.3e-05,0,0.003044,0,0.000183,0
423035,2021,0,0.000187,0,0.010632,0,0.002447,0,1.9e-05,0
424002,2021,0,0.172729,0,0.008344,0,0.002643,0,0.000433,0
424005,2021,0,0.101313,0,0.070006,0,0.008082,0,0.000367,0
424006,2021,0,0.155349,0,0.021063,0,0.029179,0,0.002879,0
424007,2021,0,0.147706,0,0.088247,0,0.022294,0,0.013082,0
424008,2021,0,0.182459,0,0.003681,0,0.002973,0,0.013235,0
424010,2021,0,0.186605,0,0.004213,0,0.002629,0,0.006553,0
424011,2021,0,0.172668,0,0.024526,0,0.011469,0,0.000323,0
424014,2021,0,0.200066,0,0.013879,0,0.015563,0,0.000365,0
430005,2021,1,0.401074,0,0.60692,1,0.833878,1,0.063256,1
430008,2021,0,0.7206,1,0.463467,0,0.392515,0,0.131392,1
430012,2021,0,0.379635,0,0.320653,0,0.205025,0,0.041191,1
430013,2021,0,0.141684,0,0.195306,0,0.151208,0,0.002753,0
430014,2021,0,0.735357,1,0.428489,0,0.383463,0,0.092474,1
430015,2021,0,0.608102,1,0.531845,1,0.541755,1,0.159958,1
430016,2021,0,0.773291,1,0.589448,1,0.524039,1,0.006983,0
430027,2021,0,0.794397,1,0.093036,0,0.126868,0,0.001735,0
430048,2021,0,0.543883,1,0.122558,0,0.020512,0,0.000282,0
430077,2021,0,0.92516,1,0.444054,0,0.060628,0,0.000683,0
430083,2021,0,0.172153,0,0.099609,0,0.01146,0,0.001605,0
430084,2021,0,0.63586,1,0.160512,0,0.072284,0,0.002081,0
430089,2021,0,0.388707,0,0.049843,0,0.003257,0,3e-06,0
430090,2021,0,0.331266,0,0.044448,0,0.002946,0,5e-06,0
430091,2021,0,0.246828,0,0.180822,0,0.049417,0,0.000113,0
430093,2021,0,0.36766,0,0.13865,0,0.022828,0,0.013781,0
430095,2021,0,0.054528,0,0.131632,0,0.034283,0,0.000991,0
430097,2021,0,0.525947,1,0.349676,0,0.205154,0,0.113176,1
430098,2021,0,0.765923,1,0.476775,0,0.11979,0,0.04295,1
431300,2021,0,0.296643,0,0.563759,1,0.563309,1,0.239208,1
431301,2021,0,0.198356,0,0.311944,0,0.019247,0,8e-06,0
431302,2021,0,0.34039,0,0.105177,0,0.002934,0,0.017443,0
431305,2021,0,0.496195,0,0.421327,0,0.045867,0,0.020122,0
431306,2021,0,0.416003,0,0.445316,0,0.328527,0,0.027727,0
431307,2021,0,0.278988,0,0.092807,0,0.005262,0,0.000684,0
431308,2021,0,0.521918,1,0.314386,0,0.154754,0,0.006325,0
431309,2021,0,0.431729,0,0.358318,0,0.091018,0,0.002865,0
431310,2021,0,0.236244,0,0.060478,0,0.001693,0,5e-06,0
431311,2021,0,0.504622,1,0.125404,0,0.014205,0,0.024195,0
431312,2021,0,0.51634,1,0.336406,0,0.533864,1,0.010982,0
431313,2021,0,0.443656,0,0.276289,0,0.337893,0,0.01092,0
431314,2021,0,0.325591,0,0.157279,0,0.022401,0,0.00093,0
431315,2021,0,0.500218,1,0.313844,0,0.216541,0,0.028495,0
431316,2021,0,0.457196,0,0.419045,0,0.225281,0,0.14712,1
431317,2021,0,0.367678,0,0.37971,0,0.154819,0,0.016145,0
431318,2021,0,0.396596,0,0.275945,0,0.137556,0,0.037715,1
431319,2021,0,0.355677,0,0.24217,0,0.066886,0,0.007176,0
431320,2021,0,0.393283,0,0.228546,0,0.101429,0,0.043866,1
431321,2021,0,0.467562,0,0.222269,0,0.01122,0,0.000302,0
431322,2021,0,0.562466,1,0.374407,0,0.312593,0,0.005823,0
431323,2021,0,0.408545,0,0.114314,0,0.070763,0,0.016575,0
431324,2021,0,0.509622,1,0.105766,0,0.009116,0,0.019116,0
431325,2021,0,0.485142,0,0.467223,0,0.469512,0,0.024725,0
431326,2021,0,0.610405,1,0.305011,0,0.194056,0,0.04072,1
431327,2021,0,0.637142,1,0.157787,0,0.053324,0,0.124158,1
431328,2021,0,0.247844,0,0.16284,0,0.032053,0,0.0004,0
431329,2021,0,0.500376,1,0.110363,0,0.022924,0,0.001196,0
431330,2021,0,0.518294,1,0.221731,0,0.267261,0,0.016876,0
431331,2021,0,0.462703,0,0.253624,0,0.111082,0,0.001345,0
431332,2021,0,0.291259,0,0.126888,0,0.007383,0,0.00335,0
431333,2021,0,0.411634,0,0.050345,0,0.002928,0,0.000236,0
431334,2021,0,0.517955,1,0.233807,0,0.059465,0,0.060253,1
431335,2021,0,0.275345,0,0.218867,0,0.096014,0,0.068714,1
431336,2021,0,0.583497,1,0.187635,0,0.118052,0,0.001464,0
431337,2021,0,0.404149,0,0.3501,0,0.274592,0,0.040631,1
431338,2021,0,0.409154,0,0.212682,0,0.054669,0,0.014854,0
431339,2021,0,0.409799,0,0.253168,0,0.164019,0,9.7e-05,0
432002,2021,0,0.000182,0,0.000745,0,0.000667,0,0.000109,0
434003,2021,0,0.004804,0,0.032751,0,0.001648,0,9e-06,0
440001,2021,0,0.094741,0,0.014716,0,0.003174,0,9.1e-05,0
440002,2021,0,0.43483,0,0.344885,0,0.250063,0,0.003901,0
440003,2021,0,0.502685,1,0.108142,0,0.031926,0,0.000154,0
440006,2021,0,0.193756,0,0.014942,0,0.00591,0,0.005403,0
440007,2021,0,0.272363,0,0.222336,0,0.047145,0,0.001406,0
440008,2021,0,0.456027,0,0.130399,0,0.096373,0,9.4e-05,0
440009,2021,0,0.267132,0,0.240111,0,0.148627,0,0.042739,1
440010,2021,0,0.152014,0,0.043351,0,0.007298,0,0.000308,0
440011,2021,0,0.526059,1,0.275125,0,0.130413,0,0.003407,0
440012,2021,0,0.525102,1,0.041339,0,0.018975,0,0.00067,0
440015,2021,0,0.820499,1,0.766147,1,0.751459,1,0.075897,1
440016,2021,0,0.459853,0,0.149025,0,0.176301,0,0.015794,0
440017,2021,0,0.266051,0,0.047303,0,0.011424,0,0.000367,0
440018,2021,0,0.282989,0,0.039987,0,0.011512,0,0.003733,0
440020,2021,0,0.493828,0,0.019047,0,0.002453,0,0.001108,0
440029,2021,0,0.912374,1,0.426792,0,0.381829,0,0.066204,1
440030,2021,0,0.417966,0,0.111069,0,0.031577,0,0.000276,0
440031,2021,0,0.077893,0,0.083776,0,0.015207,0,2e-06,0
440032,2021,0,0.228263,0,0.128552,0,0.015113,0,6.2e-05,0
440033,2021,0,0.236373,0,0.025693,0,0.006723,0,0.000676,0
440034,2021,0,0.514131,1,0.054578,0,0.022412,0,0.026051,0
440035,2021,0,0.416266,0,0.036765,0,0.036052,0,0.001388,0
440039,2021,1,0.999917,1,0.88911,1,0.952994,1,0.171966,1
440046,2021,0,0.316162,0,0.033969,0,0.010363,0,0.002296,0
440048,2021,0,0.54063,1,0.406188,0,0.26017,0,0.001193,0
440049,2021,0,0.636978,1,0.145057,0,0.156176,0,0.011171,0
440050,2021,0,0.401074,0,0.124941,0,0.173181,0,0.081919,1
440053,2021,0,0.302109,0,0.030501,0,0.012644,0,0.000518,0
440056,2021,0,0.109938,0,0.009452,0,0.002643,0,0.001768,0
440057,2021,0,0.463496,0,0.302844,0,0.146416,0,0.001323,0
440058,2021,0,0.4277,0,0.003062,0,0.004489,0,0.000245,0
440059,2021,0,0.670131,1,0.164379,0,0.030674,0,0.004414,0
440060,2021,0,0.32834,0,0.044044,0,0.009844,0,0.002631,0
440061,2021,0,0.703372,1,0.099232,0,0.125656,0,0.005422,0
440063,2021,0,0.720846,1,0.091693,0,0.015166,0,0.003942,0
440065,2021,0,0.153301,0,0.038463,0,0.041827,0,0.000855,0
440068,2021,0,0.668194,1,0.014219,0,0.024061,0,0.002148,0
440072,2021,0,0.34255,0,0.038976,0,0.036217,0,0.000307,0
440073,2021,0,0.719603,1,0.443247,0,0.460322,0,0.003755,0
440081,2021,0,0.317647,0,0.037876,0,0.012786,0,0.161412,1
440082,2021,0,0.323899,0,0.079417,0,0.010005,0,0.007481,0
440084,2021,0,0.189981,0,0.180948,0,0.121346,0,0.000686,0
440091,2021,0,0.495295,0,0.179073,0,0.107707,0,0.000981,0
440102,2021,0,0.77552,1,0.242974,0,0.027148,0,0.000352,0
440104,2021,0,0.781608,1,0.754265,1,0.857951,1,0.081275,1
440109,2021,0,0.835703,1,0.189849,0,0.055229,0,0.000631,0
440110,2021,0,0.232393,0,0.051327,0,0.027358,0,0.000584,0
440111,2021,0,0.626867,1,0.353605,0,0.321118,0,0.007499,0
440120,2021,0,0.233711,0,0.038539,0,0.00417,0,0.000915,0
440125,2021,0,0.57754,1,0.073144,0,0.040155,0,0.010955,0
440130,2021,0,0.306738,0,0.058688,0,0.017305,0,0.002498,0
440131,2021,0,0.206858,0,0.07163,0,0.056948,0,0.001987,0
440132,2021,0,0.548572,1,0.371249,0,0.436535,0,0.002985,0
440137,2021,0,0.316779,0,0.015619,0,0.006394,0,0.00025,0
440144,2021,0,0.469076,0,0.02394,0,0.011446,0,0.000103,0
440148,2021,0,0.310709,0,0.172889,0,0.108798,0,0.000877,0
440150,2021,0,0.132983,0,0.00294,0,0.000944,0,1.4e-05,0
440151,2021,0,0.47297,0,0.037051,0,0.067904,0,0.010983,0
440152,2021,0,0.084713,0,0.136982,0,0.044189,0,0.001464,0
440153,2021,0,0.371968,0,0.008721,0,0.005738,0,0.00012,0
440156,2021,0,0.306457,0,0.002854,0,0.003472,0,8.9e-05,0
440159,2021,1,0.671397,1,0.432074,0,0.436679,0,0.322117,1
440161,2021,0,0.304373,0,0.013658,0,0.024419,0,0.000165,0
440173,2021,0,0.528776,1,0.158372,0,0.012344,0,0.012831,0
440175,2021,0,0.380264,0,0.009301,0,0.006515,0,0.008991,0
440176,2021,0,0.617997,1,0.046538,0,0.008017,0,0.010005,0
440183,2021,0,0.494751,0,0.07083,0,0.026976,0,0.004204,0
440184,2021,0,0.210336,0,0.01345,0,0.009935,0,0.027088,0
440185,2021,0,0.520881,1,0.006646,0,0.010503,0,0.000362,0
440187,2021,0,0.626377,1,0.026302,0,0.004122,0,0.040566,1
440192,2021,0,0.432573,0,0.076568,0,0.011715,0,0.000467,0
440193,2021,0,0.469445,0,0.013574,0,0.007432,0,0.000341,0
440194,2021,0,0.393668,0,0.002391,0,0.002302,0,3.5e-05,0
440197,2021,0,0.296808,0,0.013747,0,0.00119,0,2.1e-05,0
440200,2021,0,0.214608,0,0.178753,0,0.029548,0,0.001711,0
440218,2021,0,0.274924,0,0.053436,0,0.003391,0,3e-06,0
440227,2021,0,0.181273,0,0.004036,0,0.001538,0,1.4e-05,0
440228,2021,0,0.346244,0,0.008879,0,0.004136,0,6.3e-05,0
440231,2021,0,0.2186,0,0.105272,0,0.15227,0,0.006287,0
440235,2021,0,0.251453,0,0.045475,0,0.001704,0,6.8e-05,0
441300,2021,0,0.268616,0,0.142616,0,0.151599,0,0.00239,0
441301,2021,0,0.230482,0,0.043711,0,0.013799,0,8.1e-05,0
441303,2021,0,0.35208,0,0.262361,0,0.411946,0,0.024355,0
441304,2021,0,0.289102,0,0.140795,0,0.015791,0,0.002267,0
441305,2021,0,0.15465,0,0.267785,0,0.049574,0,0.020509,0
441306,2021,0,0.254742,0,0.102094,0,0.029626,0,0.001636,0
441307,2021,0,0.377248,0,0.005098,0,0.003374,0,0.00108,0
441309,2021,0,0.530835,1,0.22127,0,0.046428,0,0.002315,0
441310,2021,1,0.713566,1,0.568111,1,0.852328,1,0.320811,1
441311,2021,0,0.026966,0,0.027241,0,0.00209,0,9.5e-05,0
441313,2021,0,0.25785,0,0.168055,0,0.023508,0,0.000732,0
441314,2021,0,0.407789,0,0.181168,0,0.216298,0,0.00649,0
441316,2021,0,0.508612,1,0.057064,0,0.026964,0,0.24634,1
441320,2021,0,0.383996,0,0.071946,0,0.061134,0,0.233847,1
441322,2021,0,0.747834,1,0.295243,0,0.277533,0,0.159502,1
441323,2021,0,0.475233,0,0.108873,0,0.02008,0,0.000288,0
442006,2021,0,0.000101,0,0.010731,0,0.002133,0,4.1e-05,0
442007,2021,0,0.038594,0,0.001068,0,0.001439,0,0.000139,0
442010,2021,0,0.045045,0,4.3e-05,0,0.001985,0,0.000147,0
442011,2021,0,0.000133,0,0.004045,0,0.002317,0,2.2e-05,0
442014,2021,0,0.000247,0,0.016048,0,0.003895,0,3.5e-05,0
442015,2021,0,0.000115,0,0.001153,0,0.002007,0,9e-06,0
442016,2021,0,0.000109,0,0.00046,0,0.001124,0,2.8e-05,0
442017,2021,0,0.047454,0,0.01305,0,0.006711,0,0.00017,0
443025,2021,0,0.033666,0,0.033942,0,0.018503,0,5.5e-05,0
443027,2021,0,0.024588,0,0.000416,0,0.004698,0,4e-06,0
443028,2021,0,0.04203,0,0.000522,0,0.003283,0,6.1e-05,0
443029,2021,0,0.032631,0,0.023649,0,0.005747,0,5e-06,0
443030,2021,0,0.047097,0,0.011454,0,0.005956,0,6.3e-05,0
443031,2021,0,0.016338,0,0.001107,0,0.002118,0,1.3e-05,0
443032,2021,0,0.000106,0,0.007868,0,0.002014,0,5e-06,0
443033,2021,0,0.000121,0,0.003197,0,0.005454,0,5.1e-05,0
443034,2021,0,8.6e-05,0,0.010809,0,0.001862,0,0.0,0
443035,2021,0,0.000155,0,0.017292,0,0.001427,0,6.4e-05,0
443036,2021,0,9.5e-05,0,0.040735,0,0.00476,0,2e-06,0
443037,2021,0,0.00024,0,0.004514,0,0.002048,0,9.6e-05,0
444001,2021,0,0.000475,0,0.050664,0,0.005563,0,0.00013,0
444002,2021,0,0.368137,0,0.038354,0,0.006386,0,0.000156,0
444003,2021,0,0.474671,0,0.143753,0,0.108145,0,0.094146,1
444004,2021,0,0.193465,0,0.003947,0,0.001983,0,0.001022,0
444005,2021,0,0.00227,0,0.014912,0,0.006969,0,0.00025,0
444007,2021,0,0.294363,0,0.034956,0,0.005661,0,0.01245,0
444008,2021,0,0.0,0,0.039073,0,0.00647,0,0.003558,0
444010,2021,0,0.434927,0,0.05936,0,0.0082,0,0.080457,1
444014,2021,0,1e-06,0,0.048449,0,0.019606,0,0.000717,0
444019,2021,0,0.002103,0,0.013335,0,0.002344,0,0.000677,0
444021,2021,0,0.002433,0,0.013829,0,0.004516,0,0.000127,0
444023,2021,0,0.305068,0,0.043146,0,0.02755,0,0.002947,0
444024,2021,0,0.001685,0,0.016228,0,0.002655,0,0.000782,0
444025,2021,0,0.167946,0,0.019409,0,0.009821,0,6.2e-05,0
444026,2021,0,0.157099,0,0.024383,0,0.023533,0,0.000658,0
444027,2021,0,0.152507,0,0.029284,0,0.014269,0,0.000827,0
444028,2021,0,0.084628,0,0.001231,0,0.00337,0,0.000858,0
444029,2021,0,0.228481,0,0.108636,0,0.02758,0,0.002551,0
444030,2021,0,0.295255,0,0.041048,0,0.0123,0,0.005088,0
450002,2021,0,0.148369,0,0.015874,0,0.020614,0,0.000102,0
450007,2021,0,0.476062,0,0.346502,0,0.133407,0,0.001268,0
450010,2021,1,0.419894,0,0.404674,0,0.687424,1,0.669286,1
450011,2021,0,0.615852,1,0.231303,0,0.104073,0,0.125526,1
450015,2021,0,0.362852,0,0.469132,0,0.45283,0,0.002457,0
450018,2021,0,0.388121,0,0.588446,1,0.679848,1,0.002083,0
450021,2021,0,0.221376,0,0.047528,0,0.053823,0,0.000114,0
450023,2021,0,0.467972,0,0.320667,0,0.210498,0,0.003177,0
450024,2021,0,0.170421,0,0.265616,0,0.054429,0,0.000235,0
450028,2021,0,0.332064,0,0.057698,0,0.118142,0,0.007517,0
450029,2021,0,0.201696,0,0.005047,0,0.001833,0,5e-05,0
450032,2021,0,0.262714,0,0.13619,0,0.044018,0,0.02573,0
450033,2021,0,0.239749,0,0.06606,0,0.012111,0,0.035672,1
450034,2021,0,0.564428,1,0.154295,0,0.082027,0,0.0073,0
450035,2021,0,0.395251,0,0.058645,0,0.022271,0,0.000345,0
450039,2021,0,0.158999,0,0.36916,0,0.19502,0,0.004392,0
450040,2021,0,0.324256,0,0.070026,0,0.006598,0,0.154792,1
450042,2021,1,0.208386,0,0.265478,0,0.516966,1,0.520913,1
450044,2021,0,0.341596,0,0.267492,0,0.299782,0,0.004733,0
450046,2021,0,0.174514,0,0.107509,0,0.046495,0,0.002974,0
450051,2021,0,0.297647,0,0.034664,0,0.01172,0,0.001227,0
450054,2021,0,0.744922,1,0.477714,0,0.135518,0,0.000738,0
450055,2021,0,0.766073,1,0.312109,0,0.165848,0,0.002658,0
450056,2021,0,0.215882,0,0.048192,0,0.034664,0,0.002715,0
450058,2021,1,0.533239,1,0.639601,1,0.91692,1,0.163244,1
450064,2021,0,0.336366,0,0.05765,0,0.043229,0,0.001584,0
450068,2021,0,0.319778,0,0.006884,0,0.004145,0,0.003472,0
450072,2021,0,0.290575,0,0.201711,0,0.094084,0,0.011873,0
450076,2021,0,0.826899,1,0.447065,0,0.64218,1,0.003689,0
450078,2021,0,0.11754,0,0.081057,0,0.005604,0,0.000217,0
450079,2021,0,0.188746,0,0.146951,0,0.137524,0,0.016189,0
450080,2021,0,0.146023,0,0.440939,0,0.169019,0,0.000551,0
450082,2021,0,0.542221,1,0.043495,0,0.011991,0,3.6e-05,0
450083,2021,0,0.407486,0,0.016188,0,0.01094,0,0.002482,0
450085,2021,0,0.131693,0,0.215397,0,0.07381,0,0.000409,0
450087,2021,0,0.161514,0,0.003924,0,0.004224,0,0.000127,0
450090,2021,0,0.161605,0,0.197421,0,0.053838,0,0.000283,0
450092,2021,0,0.233637,0,0.001131,0,0.000996,0,0.035053,1
450097,2021,0,0.180538,0,0.004575,0,0.006449,0,0.000743,0
450099,2021,0,0.109668,0,0.087384,0,0.013484,0,0.00013,0
450101,2021,0,0.553753,1,0.384972,0,0.574014,1,0.121593,1
450102,2021,0,0.77543,1,0.098244,0,0.012099,0,0.001897,0
450104,2021,0,0.7208,1,0.613481,1,0.649511,1,0.448359,1
450107,2021,0,0.168465,0,0.013447,0,0.026235,0,3e-05,0
450108,2021,1,0.62182,1,0.692852,1,0.944436,1,0.273102,1
450119,2021,0,0.254872,0,0.011774,0,0.002522,0,7.3e-05,0
450124,2021,0,0.14937,0,0.050659,0,0.017716,0,3.6e-05,0
450128,2021,0,0.257525,0,0.116552,0,0.072121,0,0.000152,0
450132,2021,0,0.597762,1,0.452774,0,0.445808,0,0.021822,0
450133,2021,0,0.419239,0,0.24062,0,0.048686,0,0.002848,0
450135,2021,0,0.291056,0,0.181443,0,0.541965,1,0.005036,0
450137,2021,0,0.177016,0,0.047388,0,0.014026,0,6.9e-05,0
450143,2021,0,0.264182,0,0.101077,0,0.018184,0,6e-05,0
450144,2021,0,0.432295,0,0.272257,0,0.240916,0,8.2e-05,0
450147,2021,0,0.446919,0,0.002471,0,0.004534,0,3.8e-05,0
450148,2021,0,0.237517,0,0.039689,0,0.008446,0,0.000213,0
450152,2021,0,0.665675,1,0.285272,0,0.228472,0,0.00436,0
450154,2021,1,0.580476,1,0.564529,1,0.830018,1,0.322084,1
450155,2021,0,0.438636,0,0.189112,0,0.046499,0,0.013687,0
450162,2021,0,0.70341,1,0.284109,0,0.176357,0,0.014974,0
450163,2021,0,0.262486,0,0.072843,0,0.033479,0,0.000479,0
450165,2021,0,0.215168,0,0.034419,0,0.005135,0,3.1e-05,0
450176,2021,0,0.276104,0,0.080812,0,0.092981,0,0.00052,0
450184,2021,0,0.690858,1,0.381941,0,0.162918,0,0.122268,1
450187,2021,0,0.092878,0,0.005047,0,0.004439,0,3.3e-05,0
450193,2021,0,0.13328,0,0.151711,0,0.09319,0,0.000324,0
450194,2021,0,0.484253,0,0.043384,0,0.042162,0,0.002064,0
450196,2021,0,0.52404,1,0.064793,0,0.043502,0,0.000323,0
450200,2021,0,0.188409,0,0.011392,0,0.00271,0,2.6e-05,0
450203,2021,0,0.222316,0,0.049089,0,0.0245,0,0.00038,0
450209,2021,0,0.496187,0,0.029508,0,0.009111,0,0.006507,0
450210,2021,0,0.374456,0,0.032391,0,0.00593,0,0.001929,0
450211,2021,0,0.536122,1,0.150518,0,0.065888,0,0.021083,0
450213,2021,0,0.595095,1,0.422743,0,0.403883,0,0.006844,0
450222,2021,0,0.283156,0,0.010431,0,0.005268,0,0.000652,0
450229,2021,0,0.644026,1,0.54067,1,0.278577,0,0.052316,1
450231,2021,0,0.34597,0,0.013639,0,0.002788,0,0.007083,0
450235,2021,0,0.665415,1,0.191302,0,0.065296,0,0.007378,0
450236,2021,0,0.188272,0,0.033829,0,0.010027,0,0.001544,0
450237,2021,0,0.597476,1,0.08698,0,0.040243,0,0.034543,1
450241,2021,0,0.70208,1,0.32207,0,0.156669,0,0.027801,0
450253,2021,0,0.669223,1,0.305756,0,0.09539,0,0.029661,0
450271,2021,0,0.296456,0,0.204746,0,0.039364,0,5e-06,0
450272,2021,0,0.399084,0,0.065959,0,0.021686,0,0.012891,0
450289,2021,0,0.1403,0,0.458446,0,0.269566,0,0.000558,0
450292,2021,0,0.328434,0,0.012397,0,0.00522,0,1.8e-05,0
450324,2021,0,0.178509,0,0.031527,0,0.002934,0,5e-05,0
450330,2021,0,0.66457,1,0.270229,0,0.081157,0,0.015372,0
450346,2021,0,0.362365,0,0.157439,0,0.041167,0,0.004006,0
